Colony,Treatment,Time,Ant,Behavior,Location/Origin,Source/Destination,Notes
208,5,0:41:59,YYOW,TB,good,old?,
208,5,0:42:01,GBO*,L,good,,
208,5,0:42:11,*G*P,TB,good,old?,
208,5,0:42:34,GYO*,L,good,,
208,5,0:43:03,*G*P,L,good,,
208,5,0:43:10,OBG*,L,good,,
208,5,0:43:12,GB**,L,good,,
208,5,0:43:27,BG**,L,good,,
208,5,0:43:32,**P*,TB,good,old?,
208,5,0:44:16,**P*,L,good,,
208,5,0:44:24,****,BC,good,old?,
208,5,0:44:24,Y*YG,TA,good,old?,
208,5,0:44:25,GBO*,TA,good,old?,
208,5,0:44:25,WLLO,BC,good,old?,
208,5,0:44:27,OPP*,TB,good,old?,
208,5,0:44:34,YYOW,L,good,,
208,5,0:44:52,Y*YG,L,good,,
208,5,0:44:53,GBO*,L,good,,
208,5,0:46:09,GGO*,BC,good,old?,
208,5,0:46:09,WGBG,TA,good,old?,#2
208,5,0:46:30,LGGL,TB,good,old?,
208,5,0:46:43,YYG*,L,good,,
208,5,0:46:54,OPP*,L,good,,
208,5,0:47:01,*GGY,E,good,,
208,5,0:47:03,GB**,TB,good,old?,
208,5,0:47:17,WPWG,E,mediocre,,
208,5,0:47:21,BG**,TA,good,old?,
208,5,0:47:21,GGPY,BC,good,old?,
208,5,0:47:25,Y*YG,TB,good,old?,
208,5,0:47:27,GYO*,TB,good,old?,
208,5,0:47:33,WPWG,L,mediocre,,
208,5,0:47:35,WPWG,E,mediocre,,
208,5,0:47:39,WY**,L,good,,
208,5,0:47:47,**P*,TB,good,old?,
208,5,0:48:01,BWWY,BC,good,old?,
208,5,0:48:01,GOW*,TA,good,old?,
208,5,0:48:11,Y*YG,L,good,,
208,5,0:48:12,G*GY,L,good,,
208,5,0:48:14,BG**,L,good,,
208,5,0:48:27,GBO*,TA,good,old?,
208,5,0:48:27,YLLO,BC,good,old?,
208,5,0:48:30,GB**,L,good,,
208,5,0:48:39,GOW*,L,good,,
208,5,0:48:48,GOYL,TA,good,old?,
208,5,0:48:48,YBYY,BC,good,old?,
208,5,0:48:51,GYW*,BC,good,old?,
208,5,0:48:51,YYOW,TA,good,old?,
208,5,0:49:01,GBO*,L,good,,
208,5,0:49:13,WGBG,L,good,,#2
208,5,0:49:18,GGYO,TB,good,old?,#1
208,5,0:49:20,GYO*,L,good,,
208,5,0:49:23,LGGL,L,good,,
208,5,0:49:40,POYO,L,good,,Stopped recording departures
208,5,0:49:50,WPWG,L,mediocre,,
208,5,0:49:53,GB*Y,E,good,,Resumed recording entries/departures
208,5,0:50:14,YYOW,L,good,,
208,5,0:50:27,OBG*,TB,good,old?,
208,5,0:51:03,GOYL,L,good,,
208,5,0:51:06,GGY*,TB,good,old?,#2
208,5,0:51:24,GB*Y,L,good,,
208,5,0:51:25,B*WY,BC,good,old?,
208,5,0:51:25,Y*YG,TA,good,old?,
208,5,0:51:45,GO*G,TA,good,old?,
208,5,0:51:45,GPGW,BC,good,old?,
208,5,0:51:49,GWG*,TA,good,old?,
208,5,0:51:49,YPYWB,BC,good,old?,3 colors on gaster
208,5,0:51:56,****,L,good,,
208,5,0:51:57,GB**,TA,good,old?,
208,5,0:51:57,WPYB,BC,good,old?,
208,5,0:51:58,Y*YG,L,good,,
208,5,0:51:59,BG**,TB,good,old?,
208,5,0:52:05,GGPY,L,good,,
208,5,0:52:07,GO*G,L,good,,
208,5,0:52:08,GYO*,TA,good,old?,
208,5,0:52:08,YOYO,BC,good,old?,
208,5,0:52:11,OPP*,TB,good,old?,
208,5,0:52:22,GB**,L,good,,
208,5,0:52:25,*G*P,TB,good,old?,
208,5,0:52:40,GBO*,TA,good,old?,
208,5,0:52:40,Q,BC,good,old?,
208,5,0:52:43,GBO*,L,good,,
208,5,0:52:53,OBG*,L,good,,
208,5,0:52:55,GYO*,L,good,,
208,5,0:53:23,GWG*,L,good,,
208,5,0:53:39,*GGY,L,good,,
208,5,0:53:44,BLY*,BC,good,old?,
208,5,0:53:44,GOW*,TA,good,old?,
208,5,0:53:49,BG**,L,good,,
208,5,0:53:52,****,E,good,,
208,5,0:53:52,*GGY,E,good,,
208,5,0:54:07,BWBY,BC,good,old?,
208,5,0:54:07,GOYL,TA,good,old?,
208,5,0:54:31,*G*P,L,good,,
208,5,0:54:33,GOW*,L,good,,
208,5,0:54:36,GOYL,L,good,,
208,5,0:54:37,YYOW,TB,good,old?,
208,5,0:54:39,*GGY,L,good,,
208,5,0:55:01,Y*YG,TA,good,old?,
208,5,0:55:01,Y*YP,BC,good,old?,#2
208,5,0:55:10,GB**,TA,good,old?,
208,5,0:55:10,YGLG,BC,good,old?,
208,5,0:55:20,GB*Y,TB,good,old?,
208,5,0:55:33,GO*G,TA,good,old?,
208,5,0:55:33,OPGW,BC,good,old?,
208,5,0:55:40,Y*YG,L,good,,
208,5,0:55:40,YYOW,L,good,,
208,5,0:55:45,OPP*,L,good,,
208,5,0:55:49,*B**,BC,good,old?,
208,5,0:55:49,WGBG,TA,good,old?,#2
208,5,0:55:53,GYO*,TB,good,old?,
208,5,0:55:56,OBG*,TB,good,old?,
208,5,0:55:57,GO*G,L,good,,
208,5,0:56:18,GBO*,TB,good,old?,
208,5,0:56:23,GB*Y,L,good,,
208,5,0:56:31,WLLO,L,good,,
208,5,0:56:36,GOW*,TB,good,old?,
208,5,0:56:38,BG**,TB,good,old?,
208,5,0:56:38,GGYO,L,good,,#1
208,5,0:56:53,WGBG,L,good,,#2
208,5,0:56:58,**P*,L,good,,
208,5,0:57:02,GBO*,L,good,,
208,5,0:57:05,GYO*,L,good,,
208,5,0:57:08,GOYL,TA,good,old?,
208,5,0:57:08,YY*Y,BC,good,old?,
208,5,0:57:15,BG**,L,good,,
208,5,0:57:18,GOW*,L,good,,
208,5,0:57:23,OBG*,L,good,,
208,5,0:57:35,GGPY,TA,good,old?,
208,5,0:57:35,YOBY,BC,good,old?,
208,5,0:57:43,Y*YG,TB,good,old?,
208,5,0:57:44,GWG*,TB,good,old?,
208,5,0:57:46,*G*P,TB,good,old?,
208,5,0:57:49,LGGL,TA,good,old?,
208,5,0:57:49,POYO,BC,good,old?,
208,5,0:58:13,GWG*,L,good,,
208,5,0:58:18,GO*G,TA,good,old?,
208,5,0:58:18,P*Y*,BC,good,old?,#2 Small pink
208,5,0:58:29,GOYL,L,good,,
208,5,0:58:44,Y*YG,L,good,,
208,5,0:58:48,GO*G,L,good,,
208,5,0:59:00,*G*P,L,good,,
208,5,0:59:09,GWG*,TB,good,old?,
208,5,0:59:17,LGGL,L,good,,
208,5,0:59:20,BG**,TA,good,old?,
208,5,0:59:20,Y*LY,BC,good,old?,
208,5,0:59:26,GYO*,TA,good,old?,
208,5,0:59:26,YOO*,BC,good,old?,
208,5,0:59:29,OPP*,TA,good,old?,
